tweet_id,hashtag_id
6967,1525
6969,1525
6975,1525
6976,1525
6978,1525
6985,1525
6987,1525
7010,1525
7014,1525
7017,1525
7018,1525
7020,1525
7026,1525
7029,1525
7030,1525
7032,1525
7033,1525
7037,1525
7039,1525
7042,1525
7046,1525
7047,1525
7049,1525
7051,1525
7055,1525
7056,1525
7057,1525
7058,1525
7061,1525
7065,1525
7069,1525
7072,1525
7074,1525
7082,1525
7088,1525
7092,1525
7093,1525
7104,1525
7106,1525
7116,1525
7121,1525
7121,1525
7125,1525
7126,1525
7126,1525
7127,1525
7132,1525
7137,1525
7138,1525
7142,1525
7146,1525
7147,1525
7154,1525
7156,1525
7163,1525
7168,1525
7179,1525
7181,1525
7203,1525
7205,1525
7213,1525
7221,1525
7223,1525
7231,1525
7234,1525
7236,1525
7239,1525
7241,1525
7247,1525
7249,1525
7251,1525
7253,1525
7258,1525
7260,1525
7266,1525
7269,1525
7271,1525
7272,1525
7281,1525
7281,1525
7284,1525
7286,1525
7287,1525
7289,1525
7291,1525
7293,1525
7299,1525
7300,1525
7307,1525
7308,1525
7309,1525
7317,1525
7318,1525
7321,1525
7322,1525
7323,1525
7325,1525
7327,1525
7331,1525
7336,1525
7338,1525
7339,1525
7350,1525
7356,1525
7358,1525
7360,1525
7368,1525
7369,1525
7370,1525
7375,1525
7376,1525
7377,1525
7378,1525
7379,1525
7386,1525
7387,1525
7388,1525
7390,1525
7394,1525
7395,1525
7396,1525
7398,1525
7399,1525
7400,1525
7406,1525
7412,1525
7413,1525
7414,1525
7415,1525
7417,1525
7424,1525
7425,1525
7427,1525
7430,1525
7431,1525
7439,1525
7445,1525
7448,1525
7450,1525
7452,1525
7457,1525
7463,1525
7464,1525
7468,1525
7476,1525
7477,1525
7483,1525
7487,1525
7490,1525
7492,1525
7494,1525
7498,1525
7508,1525
7510,1525
7511,1525
7513,1525
7515,1525
7516,1525
7521,1525
7522,1525
7523,1525
7524,1525
7529,1525
7532,1525
7534,1525
7538,1525
7541,1525
7544,1525
7551,1525
7553,1525
7554,1525
7557,1525
7565,1525
7581,1525
7591,1525
7592,1525
7596,1525
7599,1525
7604,1525
7604,1525
7605,1525
7607,1525
7609,1525
7610,1525
7611,1525
7617,1525
7619,1525
7625,1525
7626,1525
7628,1525
7631,1525
7633,1525
7635,1525
7636,1525
7637,1525
7642,1525
7651,1525
7652,1525
7655,1525
7660,1525
7661,1525
7671,1525
7672,1525
7675,1525
7692,1525
7693,1525
7695,1525
7698,1525
7709,1525
7710,1525
7730,1525
7731,1525
7736,1525
7740,1525
7743,1525
7745,1525
7764,1525
7767,1525
7769,1525
7772,1525
7773,1525
7775,1525
7778,1525
7779,1525
7781,1525
7782,1525
7784,1525
7788,1525
7789,1525
7801,1525
7810,1525
7815,1525
7819,1525
7821,1525
7826,1525
7841,1525
7842,1525
7844,1525
7846,1525
7847,1525
7853,1525
7861,1525
7862,1525
7866,1525
7872,1525
7880,1525
7886,1525
7889,1525
7892,1525
7899,1525
7901,1525
7902,1525
7908,1525
7911,1525
7921,1525
7924,1525
7925,1525
7926,1525
7930,1525
7931,1525
7933,1525
7935,1525
7937,1525
7938,1525
7941,1525
7949,1525
7954,1525
7958,1525
7961,1525
7962,1525
7964,1525
7971,1525
7978,1525
7979,1525
7981,1525
7982,1525
7983,1525
7984,1525
7986,1525
7989,1525
7991,1525
7996,1525
7997,1525
8000,1525
8002,1525
8004,1525
8007,1525
8008,1525
8009,1525
8010,1525
8013,1525
8017,1525
8019,1525
8024,1525
8045,1525
8049,1525
8050,1525
8051,1525
8056,1525
8067,1525
8068,1525
8078,1525
8081,1525
8084,1525
8085,1525
8086,1525
8106,1525
8113,1525
8117,1525
8120,1525
8126,1525
8133,1525
8137,1525
8138,1525
8139,1525
8140,1525
8144,1525
8146,1525
8147,1525
8149,1525
8151,1525
8152,1525
8153,1525
8162,1525
8167,1525
8168,1525
8170,1525
8179,1525
8191,1525
8192,1525
8193,1525
8201,1525
8203,1525
8207,1525
8209,1525
8211,1525
8214,1525
8216,1525
8219,1525
8222,1525
8224,1525
8228,1525
8236,1525
8237,1525
8240,1525
8246,1525
8250,1525
8251,1525
8255,1525
8258,1525
8259,1525
8260,1525
8261,1525
8267,1525
8268,1525
8270,1525
8274,1525
8275,1525
8277,1525
8280,1525
8283,1525
8285,1525
8286,1525
8289,1525
8297,1525
8298,1525
8300,1525
8302,1525
8303,1525
8303,1525
8305,1525
8306,1525
8307,1525
8310,1525
8312,1525
8315,1525
8316,1525
8319,1525
8321,1525
8323,1525
8325,1525
8326,1525
8328,1525
8329,1525
8333,1525
8336,1525
8336,1525
8338,1525
8342,1525
8355,1525
8358,1525
8361,1525
8377,1525
8382,1525
8383,1525
8384,1525
8386,1525
8398,1525
8403,1525
8404,1525
8407,1525
8410,1525
8419,1525
8423,1525
8426,1525
8427,1525
8428,1525
8431,1525
8435,1525
8439,1525
8441,1525
8442,1525
8444,1525
8448,1525
8465,1525
8469,1525
8471,1525
8473,1525
8478,1525
8479,1525
8486,1525
8487,1525
8488,1525
8489,1525
8490,1525
8491,1525
8497,1525
8503,1525
8506,1525
8509,1525
8519,1525
8536,1525
8538,1525
8539,1525
8544,1525
8546,1525
8549,1525
8552,1525
8553,1525
8555,1525
8557,1525
8563,1525
8570,1525
8571,1525
8574,1525
8575,1525
8576,1525
8582,1525
8587,1525
8588,1525
8591,1525
8592,1525
8593,1525
8601,1525
8605,1525
8609,1525
8610,1525
8611,1525
8612,1525
8616,1525
8622,1525
8624,1525
8625,1525
8627,1525
8636,1525
8639,1525
8645,1525
8654,1525
8658,1525
8659,1525
8660,1525
8664,1525
8665,1525
8668,1525
8671,1525
8678,1525
8682,1525
8687,1525
8689,1525
8690,1525
8694,1525
8695,1525
8698,1525
8702,1525
8705,1525
8707,1525
8712,1525
8714,1525
8715,1525
8718,1525
8720,1525
8722,1525
8723,1525
8725,1525
8729,1525
8731,1525
8733,1525
8736,1525
8739,1525
8741,1525
8743,1525
8746,1525
8750,1525
8751,1525
8755,1525
8756,1525
8758,1525
8766,1525
8768,1525
8776,1525
8779,1525
8783,1525
8784,1525
8785,1525
8786,1525
8787,1525
8792,1525
8796,1525
8798,1525
8813,1525
8817,1525
8820,1525
8837,1525
8840,1525
8841,1525
8846,1525
8846,1525
8848,1525
8854,1525
8857,1525
8861,1525
8866,1525
8868,1525
8872,1525
8873,1525
8876,1525
8877,1525
8879,1525
8881,1525
8882,1525
8883,1525
8884,1525
8885,1525
8886,1525
8888,1525
8895,1525
8897,1525
8898,1525
8899,1525
8903,1525
8905,1525
8913,1525
8914,1525
8915,1525
8916,1525
8918,1525
8920,1525
8921,1525
8922,1525
8926,1525
8929,1525
8932,1525
8936,1525
8943,1525
8944,1525
8945,1525
8946,1525
8951,1525
8959,1525
8965,1525
8966,1525
8969,1525
8974,1525
8978,1525
8981,1525
8983,1525
8991,1525
8992,1525
8998,1525
9000,1525
9003,1525
9012,1525
9013,1525
9015,1525
9019,1525
9025,1525
9026,1525
9028,1525
9029,1525
9034,1525
9044,1525
9046,1525
9047,1525
9048,1525
9053,1525
9054,1525
9058,1525
9060,1525
9061,1525
9062,1525
9068,1525
9069,1525
9070,1525
9071,1525
9074,1525
9075,1525
9076,1525
9079,1525
9080,1525
9081,1525
9082,1525
9084,1525
9085,1525
9086,1525
9087,1525
9091,1525
9095,1525
9099,1525
9103,1525
9104,1525
9105,1525
9108,1525
9109,1525
9112,1525
9117,1525
9117,1525
9118,1525
9123,1525
9124,1525
9127,1525
9130,1525
9135,1525
9145,1525
9157,1525
9159,1525
9167,1525
9174,1525
9175,1525
9176,1525
9177,1525
9179,1525
9180,1525
9183,1525
9187,1525
9202,1525
9205,1525
9209,1525
9225,1525
9229,1525
9232,1525
9234,1525
9237,1525
9239,1525
9240,1525
9242,1525
9248,1525
9249,1525
9251,1525
9252,1525
9253,1525
9255,1525
9258,1525
9261,1525
9266,1525
9273,1525
9278,1525
9283,1525
9284,1525
9287,1525
9293,1525
9299,1525
9303,1525
9305,1525
9306,1525
9307,1525
9313,1525
9321,1525
9322,1525
9331,1525
9339,1525
9346,1525
9349,1525
9350,1525
9351,1525
9352,1525
9362,1525
9365,1525
9370,1525
9372,1525
9375,1525
9380,1525
9384,1525
9385,1525
9386,1525
9387,1525
9389,1525
9393,1525
9396,1525
9405,1525
9407,1525
9413,1525
9423,1525
9429,1525
9438,1525
9439,1525
9445,1525
9446,1525
9448,1525
9448,1525
9449,1525
9451,1525
9454,1525
9459,1525
9460,1525
9494,1525
9499,1525
9504,1525
9514,1525
9517,1525
9527,1525
9532,1525
9545,1525
9547,1525
9548,1525
9553,1525
9556,1525
9560,1525
9560,1525
9566,1525
9568,1525
9571,1525
9574,1525
9577,1525
9578,1525
9588,1525
9595,1525
9604,1525
9607,1525
9608,1525
9610,1525
9611,1525
9617,1525
9631,1525
9638,1525
9646,1525
9649,1525
9659,1525
9671,1525
9680,1525
9681,1525
9684,1525
9685,1525
9687,1525
9691,1525
9692,1525
9694,1525
9698,1525
9700,1525
9702,1525
9703,1525
9706,1525
9710,1525
9714,1525
9719,1525
9729,1525
9733,1525
9734,1525
9735,1525
9739,1525
9750,1525
9751,1525
9753,1525
9754,1525
9759,1525
9760,1525
9762,1525
9763,1525
9764,1525
9777,1525
9787,1525
9790,1525
9806,1525
9807,1525
9814,1525
9817,1525
9822,1525
9827,1525
9831,1525
9832,1525
9854,1525
9858,1525
9864,1525
9880,1525
9886,1525
9899,1525
9902,1525
9904,1525
9914,1525
9926,1525
9930,1525
9931,1525
9939,1525
9952,1525
9953,1525
9961,1525
9964,1525
9982,1525
9991,1525
9993,1525
10001,1525
10004,1525
10007,1525
10008,1525
10017,1525
10018,1525
10022,1525
10023,1525
10030,1525
10036,1525
10039,1525
10053,1525
10054,1525
10066,1525
10067,1525
10079,1525
10080,1525
10081,1525
10091,1525
10092,1525
10113,1525
10118,1525
10121,1525
10123,1525
10124,1525
10136,1525
10144,1525
10146,1525
10152,1525
10166,1525
10169,1525
10170,1525
10174,1525
10191,1525
10192,1525
10201,1525
10211,1525
10217,1525
10230,1525
10240,1525
10242,1525
10271,1525
10275,1525
10278,1525
10296,1525
10299,1525
10302,1525
10304,1525
10306,1525
10315,1525
10337,1525
10340,1525
10356,1525
10361,1525
10363,1525
10365,1525
10366,1525
10370,1525
10380,1525
10385,1525
10396,1525
10398,1525
10399,1525
10403,1525
10422,1525
10425,1525
10426,1525
10430,1525
10432,1525
10441,1525
10448,1525
10456,1525
10457,1525
10460,1525
10462,1525
10468,1525
10476,1525
10480,1525
10481,1525
10494,1525
10494,1525
10499,1525
10513,1525
10514,1525
10521,1525
10522,1525
10531,1525
10540,1525
10541,1525
10544,1525
10553,1525
10573,1525
10575,1525
10581,1525
10590,1525
10613,1525
10618,1525
10621,1525
10640,1525
10642,1525
10643,1525
10645,1525
10648,1525
10659,1525
10660,1525
10666,1525
10678,1525
10691,1525
10693,1525
10701,1525
10707,1525
10714,1525
10719,1525
10726,1525
10741,1525
10750,1525
10756,1525
10757,1525
10758,1525
10763,1525
10768,1525
10773,1525
10778,1525
10781,1525
10783,1525
10790,1525
10798,1525
10808,1525
10814,1525
10826,1525
10832,1525
10841,1525
10845,1525
10846,1525
10848,1525
10856,1525
10880,1525
10882,1525
10886,1525
10907,1525
10930,1525
10951,1525
10957,1525
10968,1525
10973,1525
11006,1525
11013,1525
11021,1525
11022,1525
11022,1525
11030,1525
11031,1525
11036,1525
11037,1525
11068,1525
11082,1525
11119,1525
11119,1525
11124,1525
11138,1525
11139,1525
11195,1525
11218,1525
11225,1525
11236,1525
11238,1525
11257,1525
11266,1525
11268,1525
11271,1525
11295,1525
11306,1525
11321,1525
11335,1525
11336,1525
11343,1525
11345,1525
11347,1525
11354,1525
11368,1525
11369,1525
11375,1525
11381,1525
11385,1525
11393,1525
11398,1525
11401,1525
11402,1525
11403,1525
11404,1525
11406,1525
11408,1525
11411,1525
11421,1525
11426,1525
11427,1525
11433,1525
11452,1525
11459,1525
11460,1525
11461,1525
11475,1525
11476,1525
11479,1525
11483,1525
11484,1525
11485,1525
11506,1525
11531,1525
11554,1525
11556,1525
11559,1525
11564,1525
11565,1525
11566,1525
11572,1525
11576,1525
11576,1525
11580,1525
11581,1525
11593,1525
11597,1525
11604,1525
11605,1525
11606,1525
11614,1525
19,706
19,706
825,706
825,706
1524,706
1524,706
1865,706
1865,706
2957,706
2957,706
19,1324
825,1324
1246,1324
1524,1324
1865,1324
3216,1324
3826,1324
4167,1324
4370,1324
4558,1324
5242,1324
6730,1324
8536,1324
19,1208
24,1208
47,1208
48,1208
49,1208
50,1208
53,1208
61,1208
66,1208
67,1208
77,1208
86,1208
87,1208
88,1208
90,1208
93,1208
103,1208
113,1208
114,1208
126,1208
144,1208
145,1208
146,1208
162,1208
166,1208
172,1208
192,1208
193,1208
196,1208
199,1208
208,1208
214,1208
216,1208
222,1208
231,1208
240,1208
266,1208
273,1208
279,1208
281,1208
284,1208
293,1208
294,1208
302,1208
304,1208
312,1208
317,1208
320,1208
326,1208
329,1208
330,1208
348,1208
350,1208
352,1208
396,1208
403,1208
415,1208
421,1208
430,1208
431,1208
442,1208
454,1208
469,1208
471,1208
504,1208
522,1208
523,1208
529,1208
545,1208
549,1208
550,1208
552,1208
566,1208
569,1208
571,1208
582,1208
617,1208
642,1208
662,1208
671,1208
672,1208
676,1208
679,1208
706,1208
750,1208
754,1208
762,1208
767,1208
770,1208
772,1208
779,1208
780,1208
781,1208
795,1208
803,1208
815,1208
825,1208
868,1208
888,1208
896,1208
904,1208
923,1208
933,1208
938,1208
940,1208
942,1208
957,1208
958,1208
959,1208
960,1208
962,1208
966,1208
990,1208
996,1208
1018,1208
1035,1208
1037,1208
1042,1208
1050,1208
1055,1208
1057,1208
1058,1208
1076,1208
1087,1208
1123,1208
1125,1208
1141,1208
1143,1208
1163,1208
1164,1208
1169,1208
1170,1208
1187,1208
1192,1208
1211,1208
1219,1208
1226,1208
1249,1208
1262,1208
1268,1208
1274,1208
1284,1208
1290,1208
1294,1208
1295,1208
1307,1208
1315,1208
1321,1208
1324,1208
1328,1208
1331,1208
1352,1208
1371,1208
1374,1208
1375,1208
1384,1208
1400,1208
1406,1208
1416,1208
1419,1208
1420,1208
1424,1208
1430,1208
1437,1208
1441,1208
1445,1208
1446,1208
1453,1208
1457,1208
1460,1208
1463,1208
1483,1208
1489,1208
1490,1208
1496,1208
1502,1208
1516,1208
1517,1208
1522,1208
1523,1208
1524,1208
1530,1208
1531,1208
1548,1208
1560,1208
1571,1208
1595,1208
1655,1208
1658,1208
1659,1208
1743,1208
1744,1208
1754,1208
1771,1208
1772,1208
1809,1208
1816,1208
1824,1208
1834,1208
1838,1208
1854,1208
1857,1208
1860,1208
1864,1208
1865,1208
1866,1208
1868,1208
1883,1208
1888,1208
1897,1208
1920,1208
1933,1208
1944,1208
1945,1208
1998,1208
1999,1208
2000,1208
2003,1208
2005,1208
2011,1208
2020,1208
2021,1208
2027,1208
2051,1208
2058,1208
2066,1208
2072,1208
2074,1208
2076,1208
2076,1208
2081,1208
2108,1208
2126,1208
2135,1208
2145,1208
2151,1208
2158,1208
2184,1208
2186,1208
2197,1208
2204,1208
2206,1208
2214,1208
2222,1208
2223,1208
2227,1208
2236,1208
2244,1208
2246,1208
2249,1208
2252,1208
2264,1208
2280,1208
2285,1208
2286,1208
2291,1208
2292,1208
2316,1208
2325,1208
2330,1208
2345,1208
2346,1208
2355,1208
2357,1208
2404,1208
2412,1208
2432,1208
2434,1208
2435,1208
2453,1208
2457,1208
2484,1208
2488,1208
2493,1208
2506,1208
2517,1208
2520,1208
2544,1208
2545,1208
2548,1208
2571,1208
2576,1208
2578,1208
2579,1208
2587,1208
2590,1208
2597,1208
2615,1208
2617,1208
2627,1208
2629,1208
2644,1208
2647,1208
2650,1208
2654,1208
2655,1208
2657,1208
2664,1208
2682,1208
2686,1208
2693,1208
2724,1208
2726,1208
2731,1208
2733,1208
2770,1208
2774,1208
2778,1208
2788,1208
2794,1208
2800,1208
2806,1208
2809,1208
2812,1208
2815,1208
2845,1208
2859,1208
2872,1208
2873,1208
2891,1208
2919,1208
2926,1208
2928,1208
2933,1208
2938,1208
2954,1208
2957,1208
2967,1208
2973,1208
2979,1208
2989,1208
2991,1208
2999,1208
3017,1208
3022,1208
3030,1208
3034,1208
3036,1208
3075,1208
3081,1208
3082,1208
3083,1208
3084,1208
3087,1208
3089,1208
3097,1208
3116,1208
3140,1208
3143,1208
3155,1208
3159,1208
3163,1208
3167,1208
3188,1208
3200,1208
3216,1208
3230,1208
3246,1208
3251,1208
3261,1208
3268,1208
3270,1208
3272,1208
3276,1208
3280,1208
3297,1208
3298,1208
3322,1208
3338,1208
3341,1208
3352,1208
3363,1208
3364,1208
3367,1208
3369,1208
3376,1208
3385,1208
3395,1208
3396,1208
3403,1208
3434,1208
3438,1208
3476,1208
3485,1208
3486,1208
3504,1208
3524,1208
3528,1208
3536,1208
3539,1208
3542,1208
3548,1208
3555,1208
3576,1208
3580,1208
3581,1208
3582,1208
3637,1208
3675,1208
3677,1208
3692,1208
3702,1208
3716,1208
3722,1208
3727,1208
3733,1208
3737,1208
3738,1208
3741,1208
3745,1208
3776,1208
3778,1208
3783,1208
3803,1208
3807,1208
3824,1208
3826,1208
3831,1208
3833,1208
3845,1208
3848,1208
3874,1208
3887,1208
3900,1208
3901,1208
3904,1208
3944,1208
3948,1208
3956,1208
4020,1208
4021,1208
4033,1208
4067,1208
4097,1208
4107,1208
4120,1208
4127,1208
4128,1208
4138,1208
4145,1208
4154,1208
4166,1208
4187,1208
4222,1208
4228,1208
4248,1208
4256,1208
4260,1208
4266,1208
4279,1208
4283,1208
4290,1208
4297,1208
4298,1208
4315,1208
4324,1208
4325,1208
4352,1208
4369,1208
4370,1208
4385,1208
4396,1208
4406,1208
4427,1208
4485,1208
4527,1208
4530,1208
4544,1208
4553,1208
4591,1208
4598,1208
4604,1208
4605,1208
4613,1208
4635,1208
4641,1208
4647,1208
4663,1208
4664,1208
4669,1208
4704,1208
4737,1208
4754,1208
4794,1208
4814,1208
4828,1208
4840,1208
4869,1208
4870,1208
4871,1208
4939,1208
4948,1208
4951,1208
4954,1208
4963,1208
4967,1208
4970,1208
4978,1208
4980,1208
4995,1208
5007,1208
5015,1208
5029,1208
5038,1208
5049,1208
5053,1208
5055,1208
5058,1208
5063,1208
5066,1208
5070,1208
5072,1208
5074,1208
5078,1208
5086,1208
5099,1208
5157,1208
5185,1208
5188,1208
5201,1208
5212,1208
5228,1208
5236,1208
5245,1208
5247,1208
5248,1208
5260,1208
5284,1208
5305,1208
5307,1208
5318,1208
5327,1208
5336,1208
5357,1208
5358,1208
5366,1208
5368,1208
5433,1208
5436,1208
5442,1208
5452,1208
5469,1208
5475,1208
5479,1208
5481,1208
5510,1208
5511,1208
5541,1208
5549,1208
5553,1208
5568,1208
5574,1208
5614,1208
5624,1208
5627,1208
5629,1208
5637,1208
5645,1208
5685,1208
5710,1208
5734,1208
5741,1208
5754,1208
5782,1208
5812,1208
5849,1208
5857,1208
5871,1208
5872,1208
5874,1208
5875,1208
5876,1208
5882,1208
5890,1208
5893,1208
5901,1208
5903,1208
5924,1208
5971,1208
5992,1208
6000,1208
6008,1208
6011,1208
6014,1208
6032,1208
6038,1208
6053,1208
6098,1208
6107,1208
6108,1208
6115,1208
6116,1208
6127,1208
6137,1208
6141,1208
6163,1208
6166,1208
6169,1208
6177,1208
6181,1208
6240,1208
6250,1208
6263,1208
6265,1208
6268,1208
6270,1208
6275,1208
6279,1208
6286,1208
6289,1208
6291,1208
6314,1208
6349,1208
6385,1208
6394,1208
6426,1208
6429,1208
6430,1208
6438,1208
6440,1208
6447,1208
6452,1208
6455,1208
6480,1208
6491,1208
6492,1208
6494,1208
6504,1208
6509,1208
6512,1208
6513,1208
6525,1208
6527,1208
6537,1208
6546,1208
6551,1208
6555,1208
6558,1208
6561,1208
6563,1208
6568,1208
6574,1208
6584,1208
6602,1208
6621,1208
6630,1208
6641,1208
6642,1208
6647,1208
6652,1208
6660,1208
6661,1208
6662,1208
6671,1208
6679,1208
6682,1208
6689,1208
6691,1208
6694,1208
6704,1208
6710,1208
6721,1208
6730,1208
6742,1208
6761,1208
6764,1208
6787,1208
6794,1208
6803,1208
6807,1208
6815,1208
6843,1208
6854,1208
6858,1208
6859,1208
6862,1208
6865,1208
6866,1208
6867,1208
6868,1208
6870,1208
6872,1208
6883,1208
6886,1208
6896,1208
6909,1208
6910,1208
6911,1208
6920,1208
6926,1208
7017,1208
7030,1208
7045,1208
7046,1208
7051,1208
7056,1208
7057,1208
7061,1208
7082,1208
7088,1208
7098,1208
7116,1208
7125,1208
7147,1208
7156,1208
7204,1208
7221,1208
7230,1208
7239,1208
7241,1208
7249,1208
7251,1208
7253,1208
7284,1208
7293,1208
7299,1208
7300,1208
7308,1208
7317,1208
7321,1208
7323,1208
7325,1208
7327,1208
7336,1208
7339,1208
7369,1208
7387,1208
7399,1208
7400,1208
7406,1208
7439,1208
7457,1208
7463,1208
7464,1208
7476,1208
7477,1208
7483,1208
7523,1208
7529,1208
7538,1208
7596,1208
7604,1208
7609,1208
7628,1208
7635,1208
7655,1208
7668,1208
7740,1208
7791,1208
7810,1208
7826,1208
7844,1208
7847,1208
7848,1208
7862,1208
7866,1208
7899,1208
7920,1208
7924,1208
7926,1208
7937,1208
7941,1208
7958,1208
7964,1208
7982,1208
7986,1208
7987,1208
7989,1208
7991,1208
7996,1208
8007,1208
8010,1208
8042,1208
8050,1208
8061,1208
8067,1208
8068,1208
8111,1208
8137,1208
8138,1208
8139,1208
8140,1208
8143,1208
8146,1208
8147,1208
8149,1208
8153,1208
8170,1208
8181,1208
8205,1208
8222,1208
8244,1208
8245,1208
8255,1208
8268,1208
8291,1208
8298,1208
8299,1208
8323,1208
8329,1208
8358,1208
8382,1208
8383,1208
8398,1208
8413,1208
8423,1208
8426,1208
8427,1208
8428,1208
8435,1208
8439,1208
8444,1208
8448,1208
8479,1208
8488,1208
8489,1208
8495,1208
8536,1208
8539,1208
8544,1208
8546,1208
8549,1208
8552,1208
8553,1208
8557,1208
8564,1208
8572,1208
8575,1208
8582,1208
8588,1208
8612,1208
8656,1208
8657,1208
8658,1208
8689,1208
8694,1208
8702,1208
8712,1208
8715,1208
8725,1208
8731,1208
8744,1208
8750,1208
8792,1208
8796,1208
8813,1208
8841,1208
8873,1208
8888,1208
8895,1208
8913,1208
8915,1208
8916,1208
8918,1208
8920,1208
8921,1208
8922,1208
8926,1208
8969,1208
8981,1208
8985,1208
8991,1208
8992,1208
9003,1208
9012,1208
9013,1208
9025,1208
9026,1208
9028,1208
9034,1208
9103,1208
9260,1208
9273,1208
9283,1208
9299,1208
9349,1208
9352,1208
9354,1208
9384,1208
9413,1208
9446,1208
9448,1208
9460,1208
9504,1208
9547,1208
9556,1208
9595,1208
9604,1208
9607,1208
9610,1208
9617,1208
9627,1208
9631,1208
9640,1208
9674,1208
9681,1208
9682,1208
9684,1208
9710,1208
9714,1208
9714,1208
9735,1208
9754,1208
9760,1208
9814,1208
9886,1208
9914,1208
9914,1208
9939,1208
9980,1208
9982,1208
10047,1208
10060,1208
10091,1208
10166,1208
10192,1208
10211,1208
10219,1208
10240,1208
10282,1208
10285,1208
10385,1208
10399,1208
10403,1208
10422,1208
10457,1208
10462,1208
10467,1208
10468,1208
10476,1208
10480,1208
10494,1208
10514,1208
10515,1208
10540,1208
10631,1208
10643,1208
10645,1208
10659,1208
10660,1208
10785,1208
11030,1208
11031,1208
11295,1208
11322,1208
11393,1208
11394,1208
11401,1208
11402,1208
11403,1208
11412,1208
11459,1208
19,376
19,273
53,273
107,273
108,273
113,273
130,273
131,273
148,273
195,273
222,273
223,273
230,273
247,273
284,273
291,273
359,273
460,273
470,273
539,273
580,273
583,273
584,273
619,273
620,273
642,273
644,273
732,273
733,273
740,273
761,273
772,273
811,273
823,273
868,273
923,273
960,273
972,273
1037,273
1060,273
1123,273
1125,273
1152,273
1169,273
1200,273
1201,273
1213,273
1253,273
1254,273
1257,273
1267,273
1290,273
1334,273
1441,273
1468,273
1499,273
1524,273
1526,273
1560,273
1568,273
1569,273
1576,273
1577,273
1579,273
1640,273
1652,273
1658,273
1663,273
1716,273
1750,273
1754,273
1857,273
1864,273
1866,273
1868,273
1875,273
1920,273
1999,273
2005,273
2027,273
2065,273
2078,273
2100,273
2221,273
2246,273
2249,273
2269,273
2322,273
2323,273
2341,273
2342,273
2359,273
2361,273
2379,273
2380,273
2448,273
2464,273
2466,273
2507,273
2578,273
2579,273
2597,273
2629,273
2647,273
2650,273
2685,273
2693,273
2696,273
2753,273
2755,273
2822,273
2859,273
2886,273
2957,273
3009,273
3017,273
3055,273
3058,273
3089,273
3188,273
3227,273
3228,273
3268,273
3278,273
3322,273
3330,273
3397,273
3434,273
3479,273
3480,273
3538,273
3539,273
3571,273
3607,273
3640,273
3723,273
3738,273
3783,273
3821,273
3836,273
3969,273
3987,273
4060,273
4078,273
4113,273
4120,273
4126,273
4127,273
4142,273
4166,273
4232,273
4255,273
4260,273
4297,273
4342,273
4360,273
4457,273
4549,273
4550,273
4588,273
4634,273
4635,273
4644,273
4646,273
4737,273
4827,273
4839,273
4858,273
4870,273
4886,273
4887,273
4892,273
4916,273
4939,273
4965,273
5009,273
5010,273
5018,273
5029,273
5069,273
5081,273
5118,273
5119,273
5136,273
5145,273
5155,273
5158,273
5159,273
5160,273
5161,273
5162,273
5165,273
5166,273
5242,273
5268,273
5269,273
5272,273
5273,273
5274,273
5275,273
5276,273
5277,273
5282,273
5283,273
5286,273
5308,273
5430,273
5461,273
5469,273
5597,273
5600,273
5710,273
5710,273
5741,273
5868,273
5939,273
6055,273
6163,273
6176,273
6182,273
6442,273
6509,273
6569,273
6832,273
6849,273
6852,273
6888,273
6928,273
6949,273
7029,273
7055,273
7069,273
7091,273
7136,273
7204,273
7241,273
7378,273
7379,273
7562,273
7593,273
7625,273
7626,273
7657,273
7675,273
7717,273
7801,273
7844,273
7862,273
7878,273
7879,273
7931,273
8133,273
8209,273
8219,273
8236,273
8237,273
8246,273
8268,273
8274,273
8363,273
8398,273
8441,273
8471,273
8473,273
8479,273
8536,273
8538,273
8546,273
8552,273
8553,273
8571,273
8572,273
8611,273
8624,273
8625,273
8682,273
8736,273
8798,273
8877,273
8938,273
8985,273
9025,273
9283,273
9384,273
9438,273
9466,273
9518,273
9525,273
9537,273
9577,273
9582,273
9610,273
9617,273
9647,273
9665,273
9680,273
9684,273
9687,273
9733,273
9757,273
9782,273
